file_name,file_hash,s3_path,db_file_size,error
"assets/automotive/svg/car-makes/jeep-alt.svg","5767c44e83b40f8484a67e0510a9fb5795fbd23838418d7cb14bb3d2f29a52d5","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/aa054b59aa1a276026133d87de52084110cc2a7a1e79f0c11d5b01609ea81915_assets/automotive/svg/car-makes/jeep-alt.svg","1846","NOT_FOUND"
"assets/automotive/svg/car-makes/jeep.svg","13e62017111c2b30d7c30b6e541163bb2ebed60fe199363635e4337a7e4691db","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/dce83a502c8ab82fbdbb3e1fb2757141df6a143cb1c8035f014bdbedebbcdc4f_assets/automotive/svg/car-makes/jeep.svg","3507","NOT_FOUND"
"assets/automotive/svg/car-makes/kia.svg","249592e5311d645b8709410d5ab0e1763adc5544e4f62d12989c1f92450ea251","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/1995aec9a1dca6b2f1e249da50a4f746fa02615ca22b78a8a6f21ecef9ad6934_assets/automotive/svg/car-makes/kia.svg","978","NOT_FOUND"
"assets/automotive/svg/car-makes/lamborghini-alt.svg","e4e91ea83dd0fdbfd7a3923f57b83dad50056bd961d65fc35d83736558000508","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/7f1809231fd7c60aadd97cb446a4ca530a3a058e0093a983098fd626cfe85a3a_assets/automotive/svg/car-makes/lamborghini-alt.svg","8189","NOT_FOUND"
"assets/automotive/svg/car-makes/lamborghini.svg","ca55b58eaeaaeaf36b88f745dffef48685cf17f0f43f62968935d0ee9414720c","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/127ef6654594d14fa5e20062099c98db5beee09d49b2b11709d85610208fdd4b_assets/automotive/svg/car-makes/lamborghini.svg","5850","NOT_FOUND"
"assets/automotive/svg/car-makes/land-rover.svg","5123e92af8103780a69d25e05dec356317cdee5ee1283d115fba9a84d59c14b5","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/7ebbeda225774d5700696276961bcfd5ace3d5140ca4268e8c0e76779017b7c2_assets/automotive/svg/car-makes/land-rover.svg","2717","NOT_FOUND"
"assets/automotive/svg/car-makes/lexus.svg","24659448d91ec970e9d8f085406bf185435e38d9cec7a7203b034b23d6200dc5","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/a1f4e81d9ef401148677bb667e6a51e9cba7e678264bfb3e5fe74c294b4968d7_assets/automotive/svg/car-makes/lexus.svg","1032","NOT_FOUND"
"assets/automotive/svg/car-makes/lincoln.svg","d55630a9b2fc6587f49963e3ace929f407c3ffe2996dcf8527e99c1aa6037d89","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/5dd38a6d756d73c2b823a3f1e1c0c09a46d595ebb61e2c02e7028cc5823ded42_assets/automotive/svg/car-makes/lincoln.svg","1901","NOT_FOUND"
"assets/automotive/svg/car-makes/lotus-alt.svg","47a38483b15629156ecd19bc3a4e648b2ed3cf81365b2202826ccb63002d0233","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/4add17c53785a050b941b891e374569461eb5ad674f9821171b49b1fc8c2e002_assets/automotive/svg/car-makes/lotus-alt.svg","6233","NOT_FOUND"
"assets/automotive/svg/car-makes/lotus.svg","b091b5d114326fe2f48d75974eeb864fbfa8357d92381a9be8a5d7c28a2857e7","orgs/6e9b9e3b-c6be-4991-b03b-cf1f1d2eab4a/apps/com.aaa.iphone.discounts.5fc6b2fe/delta/d547e87d3f9f8df9f574cdb724b494497fccd7a026b36c0f3e790bdf140c5164_assets/automotive/svg/car-makes/lotus.svg","5805","NOT_FOUND"
